x,y,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_DATE,SNOW_ON_GROUND,LOCAL_MONTH,LOCAL_YEAR,COOLING_DEGREE_DAYS,ID,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,STATION_NAME,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,24,15.9,19.8,1.4,,33,,13.4,M,2016-06-05,,6,2016,0,6080192.2016.6.5,,,ON,16.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,21,0.2,18.3,3.1,,39,,11.5,M,2016-06-06,,6,2016,0,6080192.2016.6.6,,,ON,14.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,0,2.2,16.4,5.2,,0,,9.1,M,2016-06-07,,6,2016,0,6080192.2016.6.7,,,ON,12.8,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,0,0.7,12.1,9,,0,,5.9,M,2016-06-08,,6,2016,0,6080192.2016.6.8,,,ON,9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,25,0,16.7,8.3,,32,,2.6,M,2016-06-09,,6,2016,0,6080192.2016.6.9,,,ON,9.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,0,0,20.2,8.1,,0,,-0.4,M,2016-06-10,,6,2016,0,6080192.2016.6.10,,,ON,9.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,0,6.1,22.1,3.6,,0,,6.7,M,2016-06-11,,6,2016,0,6080192.2016.6.11,,,ON,14.4,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,32,0,12.8,7.4,,32,,8.3,M,2016-06-12,,6,2016,0,6080192.2016.6.12,,,ON,10.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,0,0,18.8,6.7,,0,,3.7,M,2016-06-13,,6,2016,0,6080192.2016.6.13,,,ON,11.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,0,0,23.5,6,,0,,0.5,M,2016-06-14,,6,2016,0,6080192.2016.6.14,,,ON,12,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,0,0,26.8,2.3,,0,,4.6,M,2016-06-15,,6,2016,0,6080192.2016.6.15,,,ON,15.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,0,0,27,0,,0,,10.8,M,2016-06-16,,6,2016,0.9,6080192.2016.6.16,,,ON,18.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,0,0,28.8,0,,0,,7.6,M,2016-06-17,,6,2016,0.2,6080192.2016.6.17,,,ON,18.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,0,0,30.5,0,,0,,7.4,M,2016-06-18,,6,2016,1,6080192.2016.6.18,,,ON,19,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,0,0,31.2,0,,0,,11.2,M,2016-06-19,,6,2016,3.2,6080192.2016.6.19,,,ON,21.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,25,1.2,30.3,0,,39,,13.5,M,2016-06-20,,6,2016,3.9,6080192.2016.6.20,,,ON,21.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,0,0,21.1,2.6,,0,,9.6,M,2016-06-21,,6,2016,0,6080192.2016.6.21,,,ON,15.4,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,0,0,20.5,3.9,,0,,7.6,M,2016-06-22,,6,2016,0,6080192.2016.6.22,,,ON,14.1,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,0,0,24.1,3.5,,0,,4.8,M,2016-06-23,,6,2016,0,6080192.2016.6.23,,,ON,14.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,0,0,27.2,1.3,,0,,6.1,M,2016-06-24,,6,2016,0,6080192.2016.6.24,,,ON,16.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,0,0,28.2,0,,0,,8.5,M,2016-06-25,,6,2016,0.4,6080192.2016.6.25,,,ON,18.4,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,24,9.5,30,0,,32,,11.7,M,2016-06-26,,6,2016,2.9,6080192.2016.6.26,,,ON,20.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,26,0,27.5,0,,32,,13.5,M,2016-06-27,,6,2016,2.5,6080192.2016.6.27,,,ON,20.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,0,0,21.3,1.5,,0,,11.7,M,2016-06-28,,6,2016,0,6080192.2016.6.28,,,ON,16.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,0,0,23.8,1.7,,0,,8.7,M,2016-06-29,,6,2016,0,6080192.2016.6.29,,,ON,16.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,0,0,26.2,2,,0,,5.7,M,2016-06-30,,6,2016,0,6080192.2016.6.30,,,ON,16,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,0,6,20.4,3.2,,0,,9.1,M,2016-07-01,,7,2016,0,6080192.2016.7.1,,,ON,14.8,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,25,0,21.8,2.7,,35,,8.8,M,2016-07-02,,7,2016,0,6080192.2016.7.2,,,ON,15.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,0,24.9,2.1,,0,,6.9,M,2016-07-03,,7,2016,0,6080192.2016.7.3,,,ON,15.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,0,0,27.6,0,,0,,9.2,M,2016-07-04,,7,2016,0.4,6080192.2016.7.4,,,ON,18.4,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,28,0,28.6,0,,32,,8.5,M,2016-07-05,,7,2016,0.6,6080192.2016.7.5,,,ON,18.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,0,8.9,28.7,0,,0,,13.1,M,2016-07-06,,7,2016,2.9,6080192.2016.7.6,,,ON,20.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,0,0,26.4,0,,0,,15.6,M,2016-07-07,,7,2016,3,6080192.2016.7.7,,,ON,21,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,0,20.3,22,0,,0,,15,M,2016-07-08,,7,2016,0.5,6080192.2016.7.8,,,ON,18.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,0,41.5,18.5,1.8,,0,,13.9,M,2016-07-09,,7,2016,0,6080192.2016.7.9,,,ON,16.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,0,0,23.4,0.7,,0,,11.1,M,2016-07-10,,7,2016,0,6080192.2016.7.10,,,ON,17.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,0,0,27,0,,0,,9.3,M,2016-07-11,,7,2016,0.2,6080192.2016.7.11,,,ON,18.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,0,0,29.8,0,,0,,13.1,M,2016-07-12,,7,2016,3.5,6080192.2016.7.12,,,ON,21.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,23,0,30.2,0,,32,,16.7,M,2016-07-13,,7,2016,5.5,6080192.2016.7.13,,,ON,23.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,24,0,26.7,0,,35,,16.5,M,2016-07-14,,7,2016,3.6,6080192.2016.7.14,,,ON,21.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,0,10.2,22.2,1.3,,0,,11.2,M,2016-07-15,,7,2016,0,6080192.2016.7.15,,,ON,16.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,0,0,21.5,2.3,,0,,9.8,M,2016-07-16,,7,2016,0,6080192.2016.7.16,,,ON,15.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,0,2.2,24.2,2.4,,0,,6.9,M,2016-07-17,,7,2016,0,6080192.2016.7.17,,,ON,15.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,24,3,25.4,0,,32,,10.8,M,2016-07-18,,7,2016,0.1,6080192.2016.7.18,,,ON,18.1,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,0,0,21.2,3.2,,0,,8.4,M,2016-07-19,,7,2016,0,6080192.2016.7.19,,,ON,14.8,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,0,0,25.1,2.1,,0,,6.7,M,2016-07-20,,7,2016,0,6080192.2016.7.20,,,ON,15.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,23,0,29.1,0,,32,,10.6,M,2016-07-21,,7,2016,1.9,6080192.2016.7.21,,,ON,19.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,23,4.4,30.4,0,,32,,16.1,M,2016-07-22,,7,2016,5.3,6080192.2016.7.22,,,ON,23.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,0,0,26.1,0,,0,,13.7,M,2016-07-23,,7,2016,1.9,6080192.2016.7.23,,,ON,19.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,0,0,25.5,0,,0,,10.9,M,2016-07-24,,7,2016,0.2,6080192.2016.7.24,,,ON,18.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,22,0.3,28.2,0,,32,,17.1,M,2016-07-25,,7,2016,4.7,6080192.2016.7.25,,,ON,22.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,0,0,28.5,0,,0,,14.4,M,2016-07-26,,7,2016,3.5,6080192.2016.7.26,,,ON,21.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,0,0.3,27.6,0,,0,,12.6,M,2016-07-27,,7,2016,2.1,6080192.2016.7.27,,,ON,20.1,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,0,0,25.8,0,,0,,12.7,M,2016-07-28,,7,2016,1.3,6080192.2016.7.28,,,ON,19.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,0,0,21.4,2.4,,0,,9.7,M,2016-07-29,,7,2016,0,6080192.2016.7.29,,,ON,15.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,0,0,24.5,2,,0,,7.4,M,2016-07-30,,7,2016,0,6080192.2016.7.30,,,ON,16,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,13,0,25.9,0,,33,,11.4,M,2016-07-31,,7,2016,0.7,6080192.2016.7.31,,,ON,18.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,0,0,28.1,0,,0,,12.9,M,2016-08-01,,8,2016,2.5,6080192.2016.8.1,,,ON,20.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,0,0,28.8,0,,0,,10.1,M,2016-08-02,,8,2016,1.5,6080192.2016.8.2,,,ON,19.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,0,29.5,0,,0,,11.7,M,2016-08-03,,8,2016,2.6,6080192.2016.8.3,,,ON,20.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,0,0,31.7,0,,0,,14.1,M,2016-08-04,,8,2016,4.9,6080192.2016.8.4,,,ON,22.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,24,0.5,29.8,0,,32,,14.9,M,2016-08-05,,8,2016,4.4,6080192.2016.8.5,,,ON,22.4,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,0,0.2,25.2,0,,0,,14.7,M,2016-08-06,,8,2016,2,6080192.2016.8.6,,,ON,20,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,0,0,23.9,1.3,,0,,9.5,M,2016-08-07,,8,2016,0,6080192.2016.8.7,,,ON,16.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,0,0,28.3,0.2,,0,,7.3,M,2016-08-08,,8,2016,0,6080192.2016.8.8,,,ON,17.8,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,0,0,30.5,0,,0,,8.7,M,2016-08-09,,8,2016,1.6,6080192.2016.8.9,,,ON,19.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,0,0,31.9,0,,0,,12.7,M,2016-08-10,,8,2016,4.3,6080192.2016.8.10,,,ON,22.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,0,0,32.6,0,,0,,15.7,M,2016-08-11,,8,2016,6.2,6080192.2016.8.11,,,ON,24.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,0,13.8,26.3,0,,0,,16.9,M,2016-08-12,,8,2016,3.6,6080192.2016.8.12,,,ON,21.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,0,18.8,21.2,0,,0,,16.9,M,2016-08-13,,8,2016,1.1,6080192.2016.8.13,,,ON,19.1,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,0,1.6,20.8,2,,0,,11.1,M,2016-08-14,,8,2016,0,6080192.2016.8.14,,,ON,16,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,0,0,26.8,0,,0,,9.3,M,2016-08-15,,8,2016,0.1,6080192.2016.8.15,,,ON,18.1,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,0,61.3,18.6,1.9,,0,,13.6,M,2016-08-16,,8,2016,0,6080192.2016.8.16,,,ON,16.1,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,0,0,26,0,,0,,12.8,M,2016-08-17,,8,2016,1.4,6080192.2016.8.17,,,ON,19.4,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,0,0,26.4,0,,0,,12.9,M,2016-08-18,,8,2016,1.7,6080192.2016.8.18,,,ON,19.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,0,0,27.9,0,,0,,11.1,M,2016-08-19,,8,2016,1.5,6080192.2016.8.19,,,ON,19.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,0,0,28.2,0,,0,,17.1,M,2016-08-20,,8,2016,4.7,6080192.2016.8.20,,,ON,22.7,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,26,13.3,23,2.2,,37,,8.6,M,2016-08-21,,8,2016,0,6080192.2016.8.21,,,ON,15.8,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,0,0.2,20.6,4.6,,0,,6.1,M,2016-08-22,,8,2016,0,6080192.2016.8.22,,,ON,13.4,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,0,0,24.5,2.1,,0,,7.2,M,2016-08-23,,8,2016,0,6080192.2016.8.23,,,ON,15.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,0,0,26.6,0,,0,,9.9,M,2016-08-24,,8,2016,0.3,6080192.2016.8.24,,,ON,18.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,0,0,27.6,0,,0,,14.8,M,2016-08-25,,8,2016,3.2,6080192.2016.8.25,,,ON,21.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,0,0,26,0,,0,,12.4,M,2016-08-26,,8,2016,1.2,6080192.2016.8.26,,,ON,19.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,0,0.2,25.6,0,,0,,10.4,M,2016-08-27,,8,2016,0,6080192.2016.8.27,,,ON,18,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,0,0,26.2,0,,0,,14.9,M,2016-08-28,,8,2016,2.6,6080192.2016.8.28,,,ON,20.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,0,0,23.4,0.5,,0,,11.5,M,2016-08-29,,8,2016,0,6080192.2016.8.29,,,ON,17.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,0,0,21.1,2.4,,0,,10.1,M,2016-08-30,,8,2016,0,6080192.2016.8.30,,,ON,15.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,0,0.9,23.6,1,,0,,10.4,M,2016-08-31,,8,2016,0,6080192.2016.8.31,,,ON,17,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,0,0,17.7,4.5,,0,,9.3,M,2016-09-01,,9,2016,0,6080192.2016.9.1,,,ON,13.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,0,0,19.8,5.7,,0,,4.8,M,2016-09-02,,9,2016,0,6080192.2016.9.2,,,ON,12.3,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,0.2,23.3,4.9,,0,,2.9,M,2016-09-03,,9,2016,0,6080192.2016.9.3,,,ON,13.1,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,0,0,25.5,3.1,,0,,4.2,M,2016-09-04,,9,2016,0,6080192.2016.9.4,,,ON,14.9,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,0,0,25.7,2.2,,0,,5.9,M,2016-09-05,,9,2016,0,6080192.2016.9.5,,,ON,15.8,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,0,0,29.5,0,,0,,8.8,M,2016-09-06,,9,2016,1.2,6080192.2016.9.6,,,ON,19.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
